author/canDm,author/canMediaTag,author/coverPicture,author/createdAt,author/description,author/favouritesCount,author/followers,author/following,author/hasCustomTimelines,author/isBlueVerified,author/isTranslator,author/location,author/mediaCount,author/name,author/possiblySensitive,author/profilePicture,author/status,author/statusesCount,author/twitterUrl,author/type,author/url,author/userName,bookmarkCount,conversationId,createdAt,entities/media/0/display_url,entities/media/0/expanded_url,entities/media/0/ext_media_availability/status,entities/media/0/id_str,entities/media/0/indices/0,entities/media/0/indices/1,entities/media/0/media_key,entities/media/0/media_url_https,entities/media/0/original_info/width,entities/media/0/sizes/large/h,entities/media/0/sizes/large/resize,entities/media/0/sizes/large/w,entities/media/0/sizes/medium/h,entities/media/0/sizes/medium/resize,entities/media/0/sizes/medium/w,entities/media/0/sizes/small/h,entities/media/0/sizes/small/resize,entities/media/0/sizes/small/w,entities/media/0/sizes/thumb/h,entities/media/0/sizes/thumb/resize,entities/media/0/sizes/thumb/w,entities/media/0/type,entities/media/0/url,extendedEntities/media/0/display_url,extendedEntities/media/0/expanded_url,extendedEntities/media/0/id_str,extendedEntities/media/0/indices/0,extendedEntities/media/0/indices/1,extendedEntities/media/0/media_key,extendedEntities/media/0/original_info/height,extendedEntities/media/0/original_info/width,extendedEntities/media/0/sizes/large/h,extendedEntities/media/0/sizes/large/w,extendedEntities/media/0/sizes/medium/h,extendedEntities/media/0/sizes/medium/resize,extendedEntities/media/0/sizes/medium/w,extendedEntities/media/0/sizes/small/h,extendedEntities/media/0/sizes/small/resize,extendedEntities/media/0/sizes/small/w,extendedEntities/media/0/sizes/thumb/h,extendedEntities/media/0/sizes/thumb/resize,extendedEntities/media/0/sizes/thumb/w,extendedEntities/media/0/type,extendedEntities/media/0/url,fullText,id,isReply,lang,likeCount,possiblySensitive,quoteCount,replyCount,retweetCount,source,text,twitterUrl,type
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.857453832021951e+18,Fri Nov 15 16:01:18 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"India is today the 5th largest economy, surpassing Britain which ruled over us for over two centuries. 

In the third term of Modi ji, we will become the third-largest economy in the world. 

The Economist states that reformed the banking sector and stabilized it.

- Shri",1.857453832021951e+18,False,en,85.0,,0.0,8.0,21.0,Twitter Web App,"India is today the 5th largest economy, surpassing Britain which ruled over us for over two centuries. 

In the third term of Modi ji, we will become the third-largest economy in the world. 

The Economist states that reformed the banking sector and stabilized it.

- Shri @JPNadda",https://twitter.com/BJP4India/status/1857453832021950950,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.8574533840115261e+18,Fri Nov 15 15:59:31 +0000 2024,pic.x.com/pQd9ayaaUL,https://x.com/BJP4India/status/1857453384011526251/photo/1,Available,1.8574517686256886e+18,281.0,304.0,3_1857451768625688576,https://pbs.twimg.com/media/Gcb-itha8AAti6w.jpg,1920.0,1080.0,fit,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/pQd9ayaaUL,pic.x.com/pQd9ayaaUL,https://x.com/BJP4India/status/1857453384011526251/photo/1,1.8574517686256886e+18,281.0,304.0,3_1857451768625688576,1080.0,1920.0,1080.0,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/pQd9ayaaUL,"जब 26/11 की घटना हुई, तो उस समय की सरकार ने पाकिस्तान को डोजियर भेजा था।

लेकिन मोदी जी के नेतृत्व में जब सरकार बनी और उरी की घटना घटी, तो सर्जिकल स्ट्राइक हुआ और पाकिस्तान कुछ नहीं कर सका।

इसी तरह पुलवामा की घटना के बाद 15 दिन के अंदर एयर स्ट्राइक की गई।

लेकिन ये कांग्रेस वाले https://t.co/pQd9ayaaUL",1.8574533840115261e+18,False,hi,99.0,False,0.0,5.0,31.0,Twitter Web App,"जब 26/11 की घटना हुई, तो उस समय की सरकार ने पाकिस्तान को डोजियर भेजा था।

लेकिन मोदी जी के नेतृत्व में जब सरकार बनी और उरी की घटना घटी, तो सर्जिकल स्ट्राइक हुआ और पाकिस्तान कुछ नहीं कर सका।

इसी तरह पुलवामा की घटना के बाद 15 दिन के अंदर एयर स्ट्राइक की गई।

लेकिन ये कांग्रेस वाले इस बात का भी प्रमाण मांगने लगे।

ये ऐसे लोग हैं, जो मोदी जी का विरोध करते-करते भारत का विरोध करने लगे हैं।

- श्री @JPNadda",https://twitter.com/BJP4India/status/1857453384011526251,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.857461221789938e+18,Fri Nov 15 16:30:39 +0000 2024,pic.x.com/HUgxPFpwem,https://x.com/BJP4India/status/1857461221789937984/video/1,Available,1.8574607787246592e+18,278.0,301.0,7_1857460778724659200,https://pbs.twimg.com/ext_tw_video_thumb/1857460778724659200/pu/img/ax5XUo3MMnAKIPg_.jpg,1920.0,1080.0,fit,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,video,https://t.co/HUgxPFpwem,pic.x.com/HUgxPFpwem,https://x.com/BJP4India/status/1857461221789937984/video/1,1.8574607787246592e+18,278.0,301.0,7_1857460778724659200,1080.0,1920.0,1080.0,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,video,https://t.co/HUgxPFpwem,"मेरे लिए असम सहित पूरा Northeast भारत की अष्टलक्ष्मी है।

अब विकास का सूरज पूर्वी भारत से उगेगा, जो विकसित भारत के संकल्प को नई ऊर्जा देगा।

इसलिए हम पूर्वोत्तर में स्थायी शांति के लिए निरंतर प्रयास कर रहे हैं।

हम पूर्वोत्तर के राज्यों के सीमा विवादों का सौहार्द के साथ समाधान https://t.co/HUgxPFpwem",1.857461221789938e+18,False,hi,53.0,False,1.0,7.0,16.0,Twitter Web App,"मेरे लिए असम सहित पूरा Northeast भारत की अष्टलक्ष्मी है।

अब विकास का सूरज पूर्वी भारत से उगेगा, जो विकसित भारत के संकल्प को नई ऊर्जा देगा।

इसलिए हम पूर्वोत्तर में स्थायी शांति के लिए निरंतर प्रयास कर रहे हैं।

हम पूर्वोत्तर के राज्यों के सीमा विवादों का सौहार्द के साथ समाधान खोज रहे हैं।

- पीएम श्री @narendramodi  

पूरा वीडियो देखें : https://t.co/WPrtXWbhDR",https://twitter.com/BJP4India/status/1857461221789937984,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.8574595424661914e+18,Fri Nov 15 16:23:59 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ये सत्ता के लिए कुछ भी कर सकते हैं, इनको आराम देना बहुत जरूरी है।

इसलिए आज भाजपा और महायुती को आगे बढाने की जरूरत है।

- श्री @JPNadda",1.8574595424661914e+18,False,hi,64.0,,0.0,8.0,15.0,Twitter Web App,"ये सत्ता के लिए कुछ भी कर सकते हैं, इनको आराम देना बहुत जरूरी है।

इसलिए आज भाजपा और महायुती को आगे बढाने की जरूरत है।

- श्री @JPNadda",https://twitter.com/BJP4India/status/1857459542466191468,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.8574594463788242e+18,Fri Nov 15 16:23:36 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"बाला साहब ठाकरे कहते थे कि मैं अपनी पार्टी खत्म कर दूंगा, लेकिन कांग्रेस से समझौता नहीं करूंगा।

लेकिन उद्धव ठाकरे आज उन्हीं (कांग्रेस) की गोद में जाकर बैठ गए हैं।

- श्री @JPNadda",1.8574594463788242e+18,False,hi,73.0,,0.0,6.0,20.0,Twitter Web App,"बाला साहब ठाकरे कहते थे कि मैं अपनी पार्टी खत्म कर दूंगा, लेकिन कांग्रेस से समझौता नहीं करूंगा।

लेकिन उद्धव ठाकरे आज उन्हीं (कांग्रेस) की गोद में जाकर बैठ गए हैं।

- श्री @JPNadda",https://twitter.com/BJP4India/status/1857459446378824103,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.8574571547033723e+18,Fri Nov 15 16:14:30 +0000 2024,pic.x.com/TC8x8FZB9D,https://x.com/BJP4India/status/1857457154703372369/photo/1,Available,1.857457065582801e+18,281.0,304.0,3_1857457065582800898,https://pbs.twimg.com/media/GccDXCOaMAIei2L.jpg,1920.0,1080.0,fit,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/TC8x8FZB9D,pic.x.com/TC8x8FZB9D,https://x.com/BJP4India/status/1857457154703372369/photo/1,1.857457065582801e+18,281.0,304.0,3_1857457065582800898,1080.0,1920.0,1080.0,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/TC8x8FZB9D,"पीएम किसान सम्मान निधि के अंतर्गत 11.78 करोड़ किसानों को हर साल 6 हजार रुपये सीधे बैंक खातों में भेजे जा रहे हैं।

यहां महाराष्ट्र में महायुति सरकार द्वारा 6 हजार रुपये अतिरिक्त दिए जा रहे हैं।

और अब हमने तय किया है कि फिर से महायुति की सरकार बनने पर इस 12 हजार की राशि को बढ़ाकर https://t.co/TC8x8FZB9D",1.8574571547033723e+18,False,hi,68.0,False,0.0,5.0,13.0,Twitter Web App,"पीएम किसान सम्मान निधि के अंतर्गत 11.78 करोड़ किसानों को हर साल 6 हजार रुपये सीधे बैंक खातों में भेजे जा रहे हैं।

यहां महाराष्ट्र में महायुति सरकार द्वारा 6 हजार रुपये अतिरिक्त दिए जा रहे हैं।

और अब हमने तय किया है कि फिर से महायुति की सरकार बनने पर इस 12 हजार की राशि को बढ़ाकर 15 हजार रुपये कर दिया जाएगा।

- श्री @JPNadda",https://twitter.com/BJP4India/status/1857457154703372369,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.8574569652131556e+18,Fri Nov 15 16:13:45 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"आयुष्मान भारत योजना के अंतर्गत 12.56 करोड़ परिवारों (55 करोड़ लोग) को गंभीर बीमारी से लड़ने के लिए 5 लाख रुपये सालाना मुफ्त इलाज की सुविधा मोदी जी द्वारा दी गई है।

अब 70 साल की आयु से ऊपर के हर व्यक्ति को पूरी जिंदगी इस योजना का लाभ मिलेगा।

- श्री @JPNadda",1.8574569652131556e+18,False,hi,58.0,,0.0,1.0,15.0,Twitter Web App,"आयुष्मान भारत योजना के अंतर्गत 12.56 करोड़ परिवारों (55 करोड़ लोग) को गंभीर बीमारी से लड़ने के लिए 5 लाख रुपये सालाना मुफ्त इलाज की सुविधा मोदी जी द्वारा दी गई है।

अब 70 साल की आयु से ऊपर के हर व्यक्ति को पूरी जिंदगी इस योजना का लाभ मिलेगा।

- श्री @JPNadda",https://twitter.com/BJP4India/status/1857456965213155626,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.8574556762613107e+18,Fri Nov 15 16:08:37 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Under Vaccine Maitri, around 100 countries were provided 30 crore vaccines. We provided free vaccines to 48 countries. 

Today, under the leadership, Bharat is no more a 'taker', it has become a 'giver'.

- Shri @JPNadda",1.8574556762613107e+18,False,en,82.0,,0.0,1.0,14.0,Twitter Web App,"Under Vaccine Maitri, around 100 countries were provided 30 crore vaccines. We provided free vaccines to 48 countries. 

Today, under the leadership, Bharat is no more a 'taker', it has become a 'giver'.

- Shri @JPNadda",https://twitter.com/BJP4India/status/1857455676261310696,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.8574555057463176e+18,Fri Nov 15 16:07:57 +0000 2024,pic.x.com/Nr6SEf3al6,https://x.com/BJP4India/status/1857455505746317579/photo/1,Available,1.857454948067496e+18,285.0,308.0,3_1857454948067495936,https://pbs.twimg.com/media/GccBbx3a0AAnmCN.jpg,1920.0,1080.0,fit,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/Nr6SEf3al6,pic.x.com/Nr6SEf3al6,https://x.com/BJP4India/status/1857455505746317579/photo/1,1.857454948067496e+18,285.0,308.0,3_1857454948067495936,1080.0,1920.0,1080.0,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/Nr6SEf3al6,"इंफ्रास्ट्रक्चर के क्षेत्र में भारत में HIRA (Highways, Internet, Railways &amp; Airways) पर पिछले 10 सालों में 12 लाख करोड़ रुपये खर्च हुए हैं और आगे 10 लाख करोड़ रुपये खर्च किए जाएंगे।

देश में 1.46 लाख किमी लंबे नेशनल हाइवे बने हैं, जिनमें से महाराष्ट्र में 13 हजार किमी लंबे हाइवे https://t.co/Nr6SEf3al6",1.8574555057463176e+18,False,hi,81.0,False,0.0,5.0,16.0,Twitter Web App,"इंफ्रास्ट्रक्चर के क्षेत्र में भारत में HIRA (Highways, Internet, Railways & Airways) पर पिछले 10 सालों में 12 लाख करोड़ रुपये खर्च हुए हैं और आगे 10 लाख करोड़ रुपये खर्च किए जाएंगे।

देश में 1.46 लाख किमी लंबे नेशनल हाइवे बने हैं, जिनमें से महाराष्ट्र में 13 हजार किमी लंबे हाइवे बने हैं।

- श्री @JPNadda",https://twitter.com/BJP4India/status/1857455505746317579,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,1.0,1.8574548324682632e+18,Fri Nov 15 16:05:16 +0000 2024,pic.x.com/BlpIkblu2r,https://x.com/BJP4India/status/1857454832468263174/photo/1,Available,1.857453986045182e+18,280.0,303.0,3_1857453986045181952,https://pbs.twimg.com/media/GccAjyDbQAAZLXg.jpg,1920.0,1080.0,fit,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/BlpIkblu2r,pic.x.com/BlpIkblu2r,https://x.com/BJP4India/status/1857454832468263174/photo/1,1.857453986045182e+18,280.0,303.0,3_1857453986045181952,1080.0,1920.0,1080.0,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/BlpIkblu2r,"Fundamental changes have been made in the National Education Policy and Health Policy. Today, education is being imparted in regional languages. Today, the NEET exam can be taken in 13 languages. Children from villages now have the opportunity to become doctors.

- Shri @JPNadda https://t.co/BlpIkblu2r",1.8574548324682632e+18,False,en,66.0,False,0.0,1.0,15.0,Twitter Web App,"Fundamental changes have been made in the National Education Policy and Health Policy. Today, education is being imparted in regional languages. Today, the NEET exam can be taken in 13 languages. Children from villages now have the opportunity to become doctors.

- Shri @JPNadda https://t.co/BlpIkblu2r",https://twitter.com/BJP4India/status/1857454832468263174,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.857453832021951e+18,Fri Nov 15 16:01:18 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"India is today the 5th largest economy, surpassing Britain which ruled over us for over two centuries. 

In the third term of Modi ji, we will become the third-largest economy in the world. 

The Economist states that reformed the banking sector and stabilized it.

- Shri",1.857453832021951e+18,False,en,85.0,,0.0,8.0,21.0,Twitter Web App,"India is today the 5th largest economy, surpassing Britain which ruled over us for over two centuries. 

In the third term of Modi ji, we will become the third-largest economy in the world. 

The Economist states that reformed the banking sector and stabilized it.

- Shri @JPNadda",https://twitter.com/BJP4India/status/1857453832021950950,tweet
False,True,https://pbs.twimg.com/profile_banners/207809313/1725280181,Tue Oct 26 02:19:07 +0000 2010,"Bharatiya Janata Party, the world's largest political party, on a mission to empower 1.4 Billion Indians for building a #ViksitBharat by 2047... 🇮🇳",0.0,22593678.0,3.0,True,True,False,"6-A, Deen Dayal Upadhyay Marg,",128104.0,BJP,False,https://pbs.twimg.com/profile_images/1700102447061245952/OyNepKMe_normal.jpg,,274797.0,https://twitter.com/BJP4India,user,https://x.com/BJP4India,BJP4India,0.0,1.8574533840115261e+18,Fri Nov 15 15:59:31 +0000 2024,pic.x.com/pQd9ayaaUL,https://x.com/BJP4India/status/1857453384011526251/photo/1,Available,1.8574517686256886e+18,281.0,304.0,3_1857451768625688576,https://pbs.twimg.com/media/Gcb-itha8AAti6w.jpg,1920.0,1080.0,fit,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/pQd9ayaaUL,pic.x.com/pQd9ayaaUL,https://x.com/BJP4India/status/1857453384011526251/photo/1,1.8574517686256886e+18,281.0,304.0,3_1857451768625688576,1080.0,1920.0,1080.0,1920.0,675.0,fit,1200.0,383.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/pQd9ayaaUL,"जब 26/11 की घटना हुई, तो उस समय की सरकार ने पाकिस्तान को डोजियर भेजा था।

लेकिन मोदी जी के नेतृत्व में जब सरकार बनी और उरी की घटना घटी, तो सर्जिकल स्ट्राइक हुआ और पाकिस्तान कुछ नहीं कर सका।

इसी तरह पुलवामा की घटना के बाद 15 दिन के अंदर एयर स्ट्राइक की गई।

लेकिन ये कांग्रेस वाले https://t.co/pQd9ayaaUL",1.8574533840115261e+18,False,hi,99.0,False,0.0,5.0,31.0,Twitter Web App,"जब 26/11 की घटना हुई, तो उस समय की सरकार ने पाकिस्तान को डोजियर भेजा था।

लेकिन मोदी जी के नेतृत्व में जब सरकार बनी और उरी की घटना घटी, तो सर्जिकल स्ट्राइक हुआ और पाकिस्तान कुछ नहीं कर सका।

इसी तरह पुलवामा की घटना के बाद 15 दिन के अंदर एयर स्ट्राइक की गई।

लेकिन ये कांग्रेस वाले इस बात का भी प्रमाण मांगने लगे।

ये ऐसे लोग हैं, जो मोदी जी का विरोध करते-करते भारत का विरोध करने लगे हैं।

- श्री @JPNadda",https://twitter.com/BJP4India/status/1857453384011526251,tweet
False,True,,Tue Aug 29 12:53:22 +0000 2017,Public Figure,1647.0,89.0,698.0,False,False,False,"Pune, India",546.0,SUNIL RADHAKRISHNAN NAIR,False,https://pbs.twimg.com/profile_images/1774395839529840640/OvBq0znS_normal.jpg,,669.0,https://twitter.com/Sunilnair7761,user,https://x.com/Sunilnair7761,Sunilnair7761,0.0,1.857482877329695e+18,Fri Nov 15 17:56:42 +0000 2024,pic.x.com/oketwoIKcv,https://x.com/Sunilnair7761/status/1857482877329695020/video/1,Available,1.8574827950751212e+18,138.0,161.0,3_1857482795075121157,https://pbs.twimg.com/media/GccawsDaMAUHWh9.jpg,1280.0,853.0,fit,1280.0,800.0,fit,1200.0,453.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/oketwoIKcv,pic.x.com/oketwoIKcv,https://x.com/Sunilnair7761/status/1857482877329695020/video/1,1.8574827950751212e+18,138.0,161.0,3_1857482795075121157,853.0,1280.0,853.0,1280.0,800.0,fit,1200.0,453.0,fit,680.0,150.0,crop,150.0,photo,https://t.co/oketwoIKcv,"काही नेत्यांचे म्हणणे आहे की, पावसात सभा घेतली की सीट निवडून येतेच..!

#Maharashtra #MaharashtraElections2024 #MahaYuti #DevendraFadnavis https://t.co/oketwoIKcv",1.857482877329695e+18,False,mr,0.0,False,0.0,0.0,0.0,Twitter for Android,"काही नेत्यांचे म्हणणे आहे की, पावसात सभा घेतली की सीट निवडून येतेच..!

#Maharashtra #MaharashtraElections2024 #MahaYuti #DevendraFadnavis https://t.co/oketwoIKcv",https://twitter.com/Sunilnair7761/status/1857482877329695020,tweet
True,True,https://pbs.twimg.com/profile_banners/3224348737/1582725499,Sat May 23 14:05:33 +0000 2015,A Liberated Liberal. Stand up against oppression be it on your own or from your own. Fanatics & Extremists keep more than safe distance. Live & Let Live.,165228.0,2273.0,2326.0,False,False,False,"Earth, Ain't no life on Mars",309.0,Jay Kay,False,https://pbs.twimg.com/profile_images/1810952160881922048/hW6e2zL8_normal.jpg,,79208.0,https://twitter.com/jaykayzone,user,https://x.com/jaykayzone,jaykayzone,0.0,1.8574809261266496e+18,Fri Nov 15 17:48:57 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",1.8574809261266496e+18,False,en,0.0,,0.0,0.0,0.0,Twitter for Android,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",https://twitter.com/jaykayzone/status/1857480926126649528,tweet
True,True,https://pbs.twimg.com/profile_banners/3224348737/1582725499,Sat May 23 14:05:33 +0000 2015,A Liberated Liberal. Stand up against oppression be it on your own or from your own. Fanatics & Extremists keep more than safe distance. Live & Let Live.,165228.0,2273.0,2326.0,False,False,False,"Earth, Ain't no life on Mars",309.0,Jay Kay,False,https://pbs.twimg.com/profile_images/1810952160881922048/hW6e2zL8_normal.jpg,,79208.0,https://twitter.com/jaykayzone,user,https://x.com/jaykayzone,jaykayzone,0.0,1.8574804834219914e+18,Fri Nov 15 17:47:12 +0000 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",1.8574804834219914e+18,False,en,0.0,,0.0,0.0,0.0,Twitter for Android,"#MaharashtraElections
#MaharashtraElections2024
For
Harmony &amp; Peace
Equality &amp; Unity
Security &amp; Justice
Development &amp; Economy
Businesses &amp; Jobs
#WalkTheTalk
Use your #SuperPower
Vote on November 20
Vote for #Maharashtra
Vote for #MahaVikasAghadi
#VoteForMVA
#VoteforINDIAalliance",https://twitter.com/jaykayzone/status/1857480483421991296,tweet
